18.982557706990587,77.41884588881092,0
18.97948112599579,76.29339613980851,0
19.549957379738427,78.03067513984921,0
19.741089697666634,78.85085460500854,0
19.2589199344712,78.74058103916168,0
18.315315262416334,78.21529332796653,0
17.60037166572348,78.39743326280343,0
18.704120745061044,76.95692543558619,0
19.18113388847761,76.46312426011293,0
18.438188913711155,78.72927253391347,0
19.37093879179435,78.0588675730413,0
17.312954745746737,77.84957921909886,0
18.9871049137793,78.54630126537145,0
19.13121760217024,78.80740512538164,0
17.63156622722753,79.28540866114393,0
19.32384241785171,77.96246896246141,0
18.994529746124403,77.9842188816221,0
18.98922636293676,79.20364956910153,0
19.827528047656276,76.76699809155872,0
19.390094773873074,78.5956889648101,0
19.1452805961785,77.35690380341327,0
19.933830873513415,77.5042112175734,0
18.14710209390685,77.40031943415053,0
19.359856635021398,79.11221583830985,0
19.131244137455216,77.6887715809945,0
18.03761470594673,78.25034977200238,0
17.743095539829497,77.01675640988388,0
19.796189118179946,81.4223953205648,0
18.17721863122765,78.59101435570369,0
20.489636182651616,76.74414141437427,0
18.063282717371877,75.12471792804521,0
17.222173194830102,79.06249026014059,0
18.017046479829336,77.55210051678881,0
26.563558207107338,9.953726811280525,1
27.763166579097522,10.579432488113387,1
28.93560477591734,7.546264325009258,1
27.357684896184203,10.665670122665324,1
29.1751047704382,8.567738205962094,1
26.063128019156032,9.06455981972283,1
26.38585070427809,8.603601750369942,1
28.269415893825418,8.688113919208773,1
28.369843546448266,9.421866151344394,1
27.0084763447045,9.849385001154321,1
26.72217793523488,7.581168121741652,1
29.200508910520792,7.004631228013688,1
28.213811981291716,8.556156454822837,1
27.79170831487779,11.350920457799283,1
27.093350636392355,7.943361441769064,1
26.195710567572178,8.757451734087677,1
29.144574066779125,9.061580902886327,1
27.17099752113053,9.54354633952363,1
27.887969432964177,8.100404551676615,1
26.56898512417654,9.060960442474709,1
26.717444933029338,7.974854639195301,1
27.893238765252807,9.321864890142542,1
28.253500894384178,8.440505940274612,1
26.75792273538777,9.025639891947952,1
27.45546100120512,7.887136644248497,1
25.831566427288895,9.811470776697739,1
27.937888077606516,8.07894619038076,1
27.062933709668588,8.171289910242132,1
27.841688115543878,8.031572297042661,1
28.577168069105664,9.531617957112688,1
27.994097962697694,8.092305684044529,1
25.39235851924112,9.432343011057032,1
25.83053862364902,9.437210699960104,1
27.675368069413658,9.823920437511047,1
27.259082864531667,7.368337216792002,1
29.011015539208948,10.340310436121502,1
28.39858413971019,7.834001559397524,1
28.249064113665536,9.103004737127666,1
27.00468923825572,8.904043759978084,1
26.210766140103594,9.442147492619338,1
28.262817620892648,7.1683757093906575,1
27.07362275020743,7.862186372597656,1
90.55038251708419,26.992157709476505,2
91.54948460503343,27.542794051251143,2
87.86127284909972,27.50332076097315,2
90.81012030133428,29.566626485033918,2
90.20562809063837,26.345510167480754,2
89.87571318911364,28.46375930428524,2
90.53148004222582,25.68822444876839,2
91.38596582608888,28.915041515334806,2
90.12273124487146,29.139516847259817,2
89.65160513641297,28.686972950533793,2
88.48572080641517,26.632944098881246,2
89.8961154677428,28.214046374978363,2
89.12770217824698,28.620915824905914,2
88.75796408668276,28.00942535775809,2
90.22572367368375,26.261730520013273,2
90.8490414571252,27.304874838619472,2
90.14185319029083,30.244770941932668,2
90.43277845314935,28.806682060853795,2
91.11375174977613,27.927644440230555,2
90.2425028224907,30.017353499454103,2
89.62146131563317,27.35030659514769,2
87.71982150945234,29.47826115577146,2
91.59471786422746,28.862318422715457,2
88.65490680604887,26.94445271769748,2
90.2968776835512,28.02709989211011,2
